created_at,favorite_count,quote_count,reply_count,retweet_count,username,tweet_url,full_text,Label,cleaning,case_folding,tokenize,stopword,stemming,normalized,text_for_tfidf,tfidf_per_word
Sat May 04 07:25:53 +0000 2024,92,7,11,7,esipede,https://x.com/esipede/status/1786658490590834862,@18fesss Kakak saya KB suntik salah satu penyebab dia kena kanker payudara.. sekarang dah KB kalender..,negatif,18fesss Kakak saya KB suntik salah satu penyebab dia kena kanker payudara sekarang dah KB kalender,18fesss kakak saya kb suntik salah satu penyebab dia kena kanker payudara sekarang dah kb kalender,"['18fesss', 'kakak', 'saya', 'kb', 'suntik', 'salah', 'satu', 'penyebab', 'dia', 'kena', 'kanker', 'payudara', 'sekarang', 'dah', 'kb', 'kalender']","['18fesss', 'kakak', 'kb', 'suntik', 'salah', 'penyebab', 'kena', 'kanker', 'payudara', 'dah', 'kb', 'kalender']","['18fesss', 'kakak', 'kb', 'suntik', 'salah', 'sebab', 'kena', 'kanker', 'payudara', 'dah', 'kb', 'kalender']","['18fesss', 'kakak', 'kb', 'suntik', 'salah', 'sebab', 'kena', 'kanker', 'payudara', 'dah', 'kb', 'kalender']",18fesss kakak kb suntik salah sebab kena kanker payudara dah kb kalender,"[0.40830509980973345, 0.2679186287073901, 0.3664753185107791, 0.3068665696438882, 0.2073116230101673, 0.27092726881222656, 0.20218776526454507, 0.09390628797842587, 0.07739545967449547, 0.22687626494397684, 0.3664753185107791, 0.40441783451555063]"
Tue May 28 10:41:08 +0000 2024,0,0,0,0,PetunjukSehat,https://x.com/PetunjukSehat/status/1795404935208784208,MNC Peduli dan Srikandi Indonesia Gelar Edukasi Deteksi Dini Kanker Payudara https://t.co/3vKqlO13oi,positif,MNC Peduli dan Srikandi Indonesia Gelar Edukasi Deteksi Dini Kanker Payudara httpstco3vKqlO13oi,mnc peduli dan srikandi indonesia gelar edukasi deteksi dini kanker payudara httpstco3vkqlo13oi,"['mnc', 'peduli', 'dan', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'dini', 'kanker', 'payudara', 'httpstco3vkqlo13oi']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstco3vkqlo13oi']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstco3vkqlo13oi']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstco3vkqlo13oi']",mnc peduli srikandi indonesia gelar edukasi deteksi kanker payudara httpstco3vkqlo13oi,"[0.40877812503142785, 0.31504494911388214, 0.40877812503142785, 0.22451998245947968, 0.26189480669976767, 0.2548989904521658, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.4920655305977351]"
Mon May 27 23:59:01 +0000 2024,0,0,0,0,retizen_id,https://x.com/retizen_id/status/1795243341115986254,Bagi banyak wanita muda dengan kanker payudara kemampuan untuk memiliki anak setelah pengobatan adalah prioritas utama https://t.co/e84zCFoBky,positif,Bagi banyak wanita muda dengan kanker payudara kemampuan untuk memiliki anak setelah pengobatan adalah prioritas utama httpstcoe84zCFoBky,bagi banyak wanita muda dengan kanker payudara kemampuan untuk memiliki anak setelah pengobatan adalah prioritas utama httpstcoe84zcfobky,"['bagi', 'banyak', 'wanita', 'muda', 'dengan', 'kanker', 'payudara', 'kemampuan', 'untuk', 'memiliki', 'anak', 'setelah', 'pengobatan', 'adalah', 'prioritas', 'utama', 'httpstcoe84zcfobky']","['wanita', 'muda', 'kanker', 'payudara', 'kemampuan', 'memiliki', 'anak', 'pengobatan', 'prioritas', 'utama', 'httpstcoe84zcfobky']","['wanita', 'muda', 'kanker', 'payudara', 'mampu', 'milik', 'anak', 'obat', 'prioritas', 'utama', 'httpstcoe84zcfobky']","['wanita', 'muda', 'kanker', 'payudara', 'mampu', 'milik', 'anak', 'obat', 'prioritas', 'utama', 'httpstcoe84zcfobky']",wanita muda kanker payudara mampu milik anak obat prioritas utama httpstcoe84zcfobky,"[0.23462261248529223, 0.27671873106898054, 0.09390628797842587, 0.07739545967449547, 0.446471149418333, 0.2331222841382826, 0.19997561098863656, 0.22590290685800957, 0.27477717992338513, 0.3167278574505057, 0.446471149418333]"
Thu May 30 05:03:40 +0000 2024,0,0,0,0,SkuRichard,https://x.com/SkuRichard/status/1796044784387375395,Atasi Kanker Payudara DMC Akan Memasang Sistem Mamografi - Sinar Berita https://t.co/6e1AgBWijt,positif,Atasi Kanker Payudara DMC Akan Memasang Sistem Mamografi  Sinar Berita httpstco6e1AgBWijt,atasi kanker payudara dmc akan memasang sistem mamografi  sinar berita httpstco6e1agbwijt,"['atasi', 'kanker', 'payudara', 'dmc', 'akan', 'memasang', 'sistem', 'mamografi', 'sinar', 'berita', 'httpstco6e1agbwijt']","['atasi', 'kanker', 'payudara', 'dmc', 'memasang', 'sistem', 'mamografi', 'sinar', 'berita', 'httpstco6e1agbwijt']","['atas', 'kanker', 'payudara', 'dmc', 'pasang', 'sistem', 'mamografi', 'sinar', 'berita', 'httpstco6e1agbwijt']","['atas', 'kanker', 'payudara', 'dmc', 'pasang', 'sistem', 'mamografi', 'sinar', 'berita', 'httpstco6e1agbwijt']",atas kanker payudara dmc pasang sistem mamografi sinar berita httpstco6e1agbwijt,"[0.2964373566170664, 0.09390628797842587, 0.07739545967449547, 0.4137931727980602, 0.28262624959073246, 0.297436852087244, 0.29018932821200805, 0.2599541656436887, 0.32083751962364454, 0.4137931727980602]"
Wed May 22 17:04:14 +0000 2024,0,0,0,0,SinIndonesia,https://x.com/SinIndonesia/status/1793327018555461794,Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan https://t.co/crHpPUFUM5,positif,Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan httpstcocrHpPUFUM5,lapas perempuan tangerang bincang sehat pentingnya deteksi dini kanker payudara kepada petugas dan warga binaan httpstcocrhppufum5,"['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'pentingnya', 'deteksi', 'dini', 'kanker', 'payudara', 'kepada', 'petugas', 'dan', 'warga', 'binaan', 'httpstcocrhppufum5']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'petugas', 'warga', 'binaan', 'httpstcocrhppufum5']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'httpstcocrhppufum5']","['lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'httpstcocrhppufum5']",lapas perempuan tangerang bincang sehat deteksi kanker payudara tugas warga bina httpstcocrhppufum5,"[0.3109235093325307, 0.2275136982751969, 0.3759736395306215, 0.30136314131046954, 0.19218522072500094, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.30235013419484635, 0.2858585504917115, 0.23099717831481112, 0.42783075944304627]"
Tue May 28 11:01:06 +0000 2024,0,0,0,0,naturapersada,https://x.com/naturapersada/status/1795409960219934972,MNC Peduli dan Srikandi Indonesia Gelar Edukasi Deteksi Dini Kanker Payudara https://t.co/tppEKbgf8F https://t.co/PaRkI29zAj,positif,MNC Peduli dan Srikandi Indonesia Gelar Edukasi Deteksi Dini Kanker Payudara httpstcotppEKbgf8F httpstcoPaRkI29zAj,mnc peduli dan srikandi indonesia gelar edukasi deteksi dini kanker payudara httpstcotppekbgf8f httpstcoparki29zaj,"['mnc', 'peduli', 'dan', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'dini', 'kanker', 'payudara', 'httpstcotppekbgf8f', 'httpstcoparki29zaj']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstcotppekbgf8f', 'httpstcoparki29zaj']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstcotppekbgf8f', 'httpstcoparki29zaj']","['mnc', 'peduli', 'srikandi', 'indonesia', 'gelar', 'edukasi', 'deteksi', 'kanker', 'payudara', 'httpstcotppekbgf8f', 'httpstcoparki29zaj']",mnc peduli srikandi indonesia gelar edukasi deteksi kanker payudara httpstcotppekbgf8f httpstcoparki29zaj,"[0.40877812503142785, 0.31504494911388214, 0.40877812503142785, 0.22451998245947968, 0.26189480669976767, 0.2548989904521658, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.44150912376491797, 0.44150912376491797]"
Tue May 14 15:13:17 +0000 2024,0,0,0,0,idnws_com,https://x.com/idnws_com/status/1790399994530554128,MBA NUNUNG KANKER PAYUDARA ‼️ #trending #podcast #viral #youtube #lucu #shorts #fyp https://t.co/KwFCHQU03f,negatif,MBA NUNUNG KANKER PAYUDARA  trending podcast viral youtube lucu shorts fyp httpstcoKwFCHQU03f,mba nunung kanker payudara  trending podcast viral youtube lucu shorts fyp httpstcokwfchqu03f,"['mba', 'nunung', 'kanker', 'payudara', 'trending', 'podcast', 'viral', 'youtube', 'lucu', 'shorts', 'fyp', 'httpstcokwfchqu03f']","['mba', 'nunung', 'kanker', 'payudara', 'trending', 'podcast', 'viral', 'youtube', 'lucu', 'shorts', 'fyp', 'httpstcokwfchqu03f']","['mba', 'nunung', 'kanker', 'payudara', 'trending', 'podcast', 'viral', 'youtube', 'lucu', 'shorts', 'fyp', 'httpstcokwfchqu03f']","['mba', 'nunung', 'kanker', 'payudara', 'trending', 'podcast', 'viral', 'youtube', 'lucu', 'shorts', 'fyp', 'httpstcokwfchqu03f']",mba nunung kanker payudara trending podcast viral youtube lucu shorts fyp httpstcokwfchqu03f,"[0.27494587524200886, 0.33743867355800466, 0.09390628797842587, 0.07739545967449547, 0.3481201288389462, 0.3127983214111101, 0.3864645271416423, 0.24479001801317357, 0.27550988047186936, 0.3481201288389462, 0.3481201288389462, 0.3481201288389462]"
Thu May 23 23:57:44 +0000 2024,0,0,0,0,humas_lpptng,https://x.com/humas_lpptng/status/1793793466876706974,Hallo #SobatSrikandi Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan. @kemenkumham_RI @DITJEN_PAS @humas_kumhamban #KumhamBanten #HumasLPPTangerang https://t.co/28MmY4H01q,positif,Hallo SobatSrikandi Lapas Perempuan Tangerang Bincang Sehat Pentingnya Deteksi Dini Kanker Payudara kepada Petugas dan Warga Binaan kemenkumhamRI DITJENPAS humaskumhamban KumhamBanten HumasLPPTangerang httpstco28MmY4H01q,hallo sobatsrikandi lapas perempuan tangerang bincang sehat pentingnya deteksi dini kanker payudara kepada petugas dan warga binaan kemenkumhamri ditjenpas humaskumhamban kumhambanten humaslpptangerang httpstco28mmy4h01q,"['hallo', 'sobatsrikandi', 'lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'pentingnya', 'deteksi', 'dini', 'kanker', 'payudara', 'kepada', 'petugas', 'dan', 'warga', 'binaan', 'kemenkumhamri', 'ditjenpas', 'humaskumhamban', 'kumhambanten', 'humaslpptangerang', 'httpstco28mmy4h01q']","['hallo', 'sobatsrikandi', 'lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'petugas', 'warga', 'binaan', 'kemenkumhamri', 'ditjenpas', 'humaskumhamban', 'kumhambanten', 'humaslpptangerang', 'httpstco28mmy4h01q']","['hallo', 'sobatsrikandi', 'lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'kemenkumhamri', 'ditjenpas', 'humaskumhamban', 'kumhambanten', 'humaslpptangerang', 'httpstco28mmy4h01q']","['hallo', 'sobatsrikandi', 'lapas', 'perempuan', 'tangerang', 'bincang', 'sehat', 'deteksi', 'kanker', 'payudara', 'tugas', 'warga', 'bina', 'kemenkumhamri', 'ditjenpas', 'humaskumhamban', 'kumhambanten', 'humaslpptangerang', 'httpstco28mmy4h01q']",hallo sobatsrikandi lapas perempuan tangerang bincang sehat deteksi kanker payudara tugas warga bina kemenkumhamri ditjenpas humaskumhamban kumhambanten humaslpptangerang httpstco28mmy4h01q,"[0.2795530827270578, 0.28694560713778466, 0.3109235093325307, 0.2275136982751969, 0.3759736395306215, 0.30136314131046954, 0.19218522072500094, 0.19947778906820834, 0.09390628797842587, 0.07739545967449547, 0.30235013419484635, 0.2858585504917115, 0.23099717831481112, 0.28694560713778466, 0.2631443323085353, 0.28694560713778466, 0.28694560713778466, 0.28694560713778466, 0.28694560713778466]"
Fri May 10 16:46:34 +0000 2024,0,0,0,0,dealova_avril,https://x.com/dealova_avril/status/1788973918235291841,Bahaya merokok yang memicu pertumbuhan berbagai sel kanker diantaranya seperti kanker paru-paru kanker kandung kemih kanker payudara kanker serviks kanker kerongkongan dan kanker mulut #nosmoking #rokok | AXA Mandiri | #axamandiri @AXA_Mandiri https://t.co/UiTzLWqFU5,positif,Bahaya merokok yang memicu pertumbuhan berbagai sel kanker diantaranya seperti kanker paruparu kanker kandung kemih kanker payudara kanker serviks kanker kerongkongan dan kanker mulut nosmoking rokok  AXA Mandiri  axamandiri AXAMandiri httpstcoUiTzLWqFU5,bahaya merokok yang memicu pertumbuhan berbagai sel kanker diantaranya seperti kanker paruparu kanker kandung kemih kanker payudara kanker serviks kanker kerongkongan dan kanker mulut nosmoking rokok  axa mandiri  axamandiri axamandiri httpstcouitzlwqfu5,"['bahaya', 'merokok', 'yang', 'memicu', 'pertumbuhan', 'berbagai', 'sel', 'kanker', 'diantaranya', 'seperti', 'kanker', 'paruparu', 'kanker', 'kandung', 'kemih', 'kanker', 'payudara', 'kanker', 'serviks', 'kanker', 'kerongkongan', 'dan', 'kanker', 'mulut', 'nosmoking', 'rokok', 'axa', 'mandiri', 'axamandiri', 'axamandiri', 'httpstcouitzlwqfu5']","['bahaya', 'merokok', 'memicu', 'pertumbuhan', 'sel', 'kanker', 'kanker', 'paruparu', 'kanker', 'kandung', 'kemih', 'kanker', 'payudara', 'kanker', 'serviks', 'kanker', 'kerongkongan', 'kanker', 'mulut', 'nosmoking', 'rokok', 'axa', 'mandiri', 'axamandiri', 'axamandiri', 'httpstcouitzlwqfu5']","['bahaya', 'rokok', 'picu', 'tumbuh', 'sel', 'kanker', 'kanker', 'paruparu', 'kanker', 'kandung', 'kemih', 'kanker', 'payudara', 'kanker', 'serviks', 'kanker', 'kerongkongan', 'kanker', 'mulut', 'nosmoking', 'rokok', 'axa', 'mandiri', 'axamandiri', 'axamandiri', 'httpstcouitzlwqfu5']","['bahaya', 'rokok', 'picu', 'tumbuh', 'sel', 'kanker', 'kanker', 'paruparu', 'kanker', 'kandung', 'kemih', 'kanker', 'payudara', 'kanker', 'serviks', 'kanker', 'kerongkongan', 'kanker', 'mulut', 'nosmoking', 'rokok', 'axa', 'mandiri', 'axamandiri', 'axamandiri', 'httpstcouitzlwqfu5']",bahaya rokok picu tumbuh sel kanker kanker paruparu kanker kandung kemih kanker payudara kanker serviks kanker kerongkongan kanker mulut nosmoking rokok axa mandiri axamandiri axamandiri httpstcouitzlwqfu5,"[0.32309634110749125, 0.4064118571952253, 0.3147249087211233, 0.2529218450608303, 0.26998961746953903, 0.09390628797842587, 0.09390628797842587, 0.27364092988090444, 0.09390628797842587, 0.23509441921953333, 0.25669479827533653, 0.09390628797842587, 0.07739545967449547, 0.09390628797842587, 0.2625319903199897, 0.09390628797842587, 0.3044438059614786, 0.09390628797842587, 0.31142963980217553, 0.2515430416012933, 0.4064118571952253, 0.32082020731019767, 0.323924118529076, 0.5030860832025866, 0.5030860832025866, 0.2515430416012933]"
Wed Apr 24 05:09:01 +0000 2024,3,0,0,2,ptm_id,https://x.com/ptm_id/status/1783000171082854657,Apa itu Kanker Payudara? . #CERDIK #CegahPTM #DukungGERMAS #P2P #KankerPayudara #Kanker #Breastcancer https://t.co/XB71jDQx9g,positif,Apa itu Kanker Payudara  CERDIK CegahPTM DukungGERMAS P2P KankerPayudara Kanker Breastcancer httpstcoXB71jDQx9g,apa itu kanker payudara  cerdik cegahptm dukunggermas p2p kankerpayudara kanker breastcancer httpstcoxb71jdqx9g,"['apa', 'itu', 'kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstcoxb71jdqx9g']","['kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstcoxb71jdqx9g']","['kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstcoxb71jdqx9g']","['kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstcoxb71jdqx9g']",kanker payudara cerdik cegahptm dukunggermas p2p kankerpayudara kanker breastcancer httpstcoxb71jdqx9g,"[0.09390628797842587, 0.07739545967449547, 0.4090452266230746, 0.32373393545784723, 0.32373393545784723, 0.32373393545784723, 0.23037731538118567, 0.09390628797842587, 0.35498778039002027, 0.4523382840550359]"
Wed Apr 24 10:00:00 +0000 2024,5,0,0,5,ptm_id,https://x.com/ptm_id/status/1783073397150499056,Waspadai gejala Kanker Payudara berikut ini. . #CERDIK #CegahPTM #DukungGERMAS #P2P #KankerPayudara #Kanker #Breastcancer https://t.co/78sCtM8S23,positif,Waspadai gejala Kanker Payudara berikut ini  CERDIK CegahPTM DukungGERMAS P2P KankerPayudara Kanker Breastcancer httpstco78sCtM8S23,waspadai gejala kanker payudara berikut ini  cerdik cegahptm dukunggermas p2p kankerpayudara kanker breastcancer httpstco78sctm8s23,"['waspadai', 'gejala', 'kanker', 'payudara', 'berikut', 'ini', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstco78sctm8s23']","['waspadai', 'gejala', 'kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstco78sctm8s23']","['waspada', 'gejala', 'kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstco78sctm8s23']","['waspada', 'gejala', 'kanker', 'payudara', 'cerdik', 'cegahptm', 'dukunggermas', 'p2p', 'kankerpayudara', 'kanker', 'breastcancer', 'httpstco78sctm8s23']",waspada gejala kanker payudara cerdik cegahptm dukunggermas p2p kankerpayudara kanker breastcancer httpstco78sctm8s23,"[0.3343043960731307, 0.32877637531306, 0.09390628797842587, 0.07739545967449547, 0.4090452266230746, 0.32373393545784723, 0.32373393545784723, 0.32373393545784723, 0.23037731538118567, 0.09390628797842587, 0.35498778039002027, 0.42183922114353867]"
Sun Apr 28 02:04:08 +0000 2024,0,0,0,0,hypeabisid,https://x.com/hypeabisid/status/1784403194262827205,Begini Cara USG Payudara Penting untuk Skrining Benjolan sampai Kanker https://t.co/1S5RTWYZkb,positif,Begini Cara USG Payudara Penting untuk Skrining Benjolan sampai Kanker httpstco1S5RTWYZkb,begini cara usg payudara penting untuk skrining benjolan sampai kanker httpstco1s5rtwyzkb,"['begini', 'cara', 'usg', 'payudara', 'penting', 'untuk', 'skrining', 'benjolan', 'sampai', 'kanker', 'httpstco1s5rtwyzkb']","['usg', 'payudara', 'skrining', 'benjolan', 'kanker', 'httpstco1s5rtwyzkb']","['usg', 'payudara', 'skrining', 'benjol', 'kanker', 'httpstco1s5rtwyzkb']","['usg', 'payudara', 'skrining', 'benjol', 'kanker', 'httpstco1s5rtwyzkb']",usg payudara skrining benjol kanker httpstco1s5rtwyzkb,"[0.33459943397596603, 0.07739545967449547, 0.29049552080126945, 0.3153381614407248, 0.09390628797842587, 0.6663070216769951]"
Thu Apr 25 01:06:20 +0000 2024,0,0,0,0,husada_utama,https://x.com/husada_utama/status/1783301484026958012,Promo Spesial Hari Kartini Perempuan sehat keberhasilan bangsa. Jaga kesehatan payudaramu dan kesehata serviks dengan pemeriksaan pap smear dan pemeriksaan kanker payudara di Rumah Sakit Husada Utama! #promospecialharikartini #promopemeriksaanpapsmear #promo https://t.co/pC0F338F2C,positif,Promo Spesial Hari Kartini Perempuan sehat keberhasilan bangsa Jaga kesehatan payudaramu dan kesehata serviks dengan pemeriksaan pap smear dan pemeriksaan kanker payudara di Rumah Sakit Husada Utama promospecialharikartini promopemeriksaanpapsmear promo httpstcopC0F338F2C,promo spesial hari kartini perempuan sehat keberhasilan bangsa jaga kesehatan payudaramu dan kesehata serviks dengan pemeriksaan pap smear dan pemeriksaan kanker payudara di rumah sakit husada utama promospecialharikartini promopemeriksaanpapsmear promo httpstcopc0f338f2c,"['promo', 'spesial', 'hari', 'kartini', 'perempuan', 'sehat', 'keberhasilan', 'bangsa', 'jaga', 'kesehatan', 'payudaramu', 'dan', 'kesehata', 'serviks', 'dengan', 'pemeriksaan', 'pap', 'smear', 'dan', 'pemeriksaan', 'kanker', 'payudara', 'di', 'rumah', 'sakit', 'husada', 'utama', 'promospecialharikartini', 'promopemeriksaanpapsmear', 'promo', 'httpstcopc0f338f2c']","['promo', 'spesial', 'kartini', 'perempuan', 'sehat', 'keberhasilan', 'bangsa', 'jaga', 'kesehatan', 'payudaramu', 'kesehata', 'serviks', 'pemeriksaan', 'pap', 'smear', 'pemeriksaan', 'kanker', 'payudara', 'rumah', 'sakit', 'husada', 'utama', 'promospecialharikartini', 'promopemeriksaanpapsmear', 'promo', 'httpstcopc0f338f2c']","['promo', 'spesial', 'kartini', 'perempuan', 'sehat', 'hasil', 'bangsa', 'jaga', 'sehat', 'payudara', 'kesehata', 'serviks', 'periksa', 'pap', 'smear', 'periksa', 'kanker', 'payudara', 'rumah', 'sakit', 'husada', 'utama', 'promospecialharikartini', 'promopemeriksaanpapsmear', 'promo', 'httpstcopc0f338f2c']","['promo', 'spesial', 'kartini', 'perempuan', 'sehat', 'hasil', 'bangsa', 'jaga', 'sehat', 'payudara', 'kesehata', 'serviks', 'periksa', 'pap', 'smear', 'periksa', 'kanker', 'payudara', 'rumah', 'sakit', 'husada', 'utama', 'promospecialharikartini', 'promopemeriksaanpapsmear', 'promo', 'httpstcopc0f338f2c']",promo spesial kartini perempuan sehat hasil bangsa jaga sehat payudara kesehata serviks periksa pap smear periksa kanker payudara rumah sakit husada utama promospecialharikartini promopemeriksaanpapsmear promo httpstcopc0f338f2c,"[0.36710686197131437, 0.24222611346503972, 0.2622360583969342, 0.2275136982751969, 0.19218522072500094, 0.27839057803242423, 0.3113814279884268, 0.3067701627426578, 0.19218522072500094, 0.07739545967449547, 0.2457165760204554, 0.2625319903199897, 0.29004405195606514, 0.32259977765134656, 0.2457165760204554, 0.29004405195606514, 0.09390628797842587, 0.07739545967449547, 0.24447050291674444, 0.17878135647325652, 0.2912287186567186, 0.3167278574505057, 0.2457165760204554, 0.2457165760204554, 0.36710686197131437, 0.2457165760204554]"
